,artist,dateposted,description,itemid,itunes_link,loved_count,p_id,posted_count,postid,posturl,pub_audio_unavail,siteid,sitename,thumb_url,thumb_url_large,thumb_url_medium,time,title,ts_loved_me
673,The Rolling Stones,1335927492,"France-based label Geometrick’s latest signee is a talented youngster producing under the guise of Cee-Roo, and his debut remix (and accompanying mix tape) have definitely captured our attention, and we’re anxiously awaiting more. Sure, the name choice so",1kvkr,http://hypem.com/go/itunes_search/The%20Rolling%20Stones,62,,1,1796784,http://thegetdownnn.com/2012/05/01/the-rolling-stones-sympathy-for-the-devil-cee-roo-remix/,,13353,The Get Downnn,http://static.hypem.net/solid_color/thumbs_new/b0/1796784.jpg,https://static.hypem.com/items_images/78/1kvkr_500.jpg,https://static.hypem.com/solid_color/items_images/78/1kvkr_120.jpg,236,Sympathy for The Devil (Cee-Roo Remix),1346435129
674,Penzo,1346337200,"Progressive house has a tendency to all sound the same: uplifting synths over a dance beat with a big build up. The formula is repetitive. So when a track comes to my attention in that genre that seemingly breaks that formula, it deserves a little praise.",1pg3e,http://hypem.com/go/itunes_search/Penzo,23,,2,1915687,http://survivingthegoldenage.com/penzo-fuego/,,1056,surviving the golden age,http://static.hypem.net/solid_color/thumbs_new/4b/1921355.jpg,https://static.hypem.com/items_images/6e/1pg3e_500.jpg,https://static.hypem.com/solid_color/items_images/6e/1pg3e_120.jpg,280,Penzo - Fuego (Original Mix),1346352400
675,autoKratz & Lee Mortimer feat E.X.O,1346344167,"A few weeks ago, London rapper E.X.O. popped in to say hello at the autoKratz studio. After a vodka-filled afternoon, “Faith” was born. The track kind of sounds like something Pitbull would be one. read more at survivingthegoldenage.com",1pg5z,http://hypem.com/go/itunes_search/autoKratz%20&%20Lee%20Mortimer%20feat%20E.X.O,2,,1,1915864,http://survivingthegoldenage.com/autokratz-lee-mortimer-exo-faith/,True,1056,surviving the golden age,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/images/albumart/320/1.png,,203,Faith,1346351421
676,Röyksopp,1298393696,"If you were ever looking for an Angel Just Got Its Wings theme song, look no further. Royksopp's ""Keyboard MilK' is just that. Although, the song's title does, in a way, personify itself: Synth-y with a feeling of lux and purity. Or maybe that sense of ac",199eq,http://hypem.com/go/itunes_search/Röyksopp,8558,,21,1410254,http://rcrdlbl.com/2011/02/22/premiere_royksopp_keyboard_milk,,5623,RCRD LBL,http://static.hypem.net/solid_color/thumbs_new/ce/1410254.jpg,https://static.hypem.com/items_images/d7/199eq_640.jpg,https://static.hypem.com/solid_color/items_images/d7/199eq_120.jpg,429,Keyboard Milk,1346341192
677,chrome sparks,1382466509,"I forget how much magic is in LMDM. When we first started these tapes the first of the month always had a way of putting things in perspective and pushing the momentum. And everything is on profit, and anything is an option…” -FRXXMASONS That’s how I’m fe",1njms,http://hypem.com/go/itunes_search/chrome%20sparks,17784,,44,2340964,http://www.etmusiquepourtous.com/2013/10/22/empt-presents-le-miel-du-mois-aout-2013-mini-mix-series/,,10096,Et Musique Pour Tous,http://static.hypem.net/solid_color/thumbs_new/f0/3099888.jpg,http://static.hypem.net/thumbs_new/3f/2501695_640.jpg,https://static.hypem.com/solid_color/items_images/99/1njms_120.jpg,179,Marijuana,1346341176
678,Bright Little Field,1346198283,"The tribute album is, as I suppose it hardly merits mentioning, a dodgy proposition. It requires an artist who can not only understand the other artist’s work, but who is cognizant enough of its structure that they can offer up what amounts to a criticism",1pexp,http://hypem.com/go/itunes_search/Bright%20Little%20Field,7,,1,1914003,http://www.obscuresound.com/albums/bright-little-field-treatment-bound-2010/,,559,Obscure Sound,http://static.hypem.net/solid_color/thumbs_new/93/1914003.jpg,http://static.hypem.net/thumbs_new/93/1914003_320.jpg,http://static.hypem.net/solid_color/thumbs_new/93/1914003_120.jpg,123,Rubber Chicken,1346262165
679,Annie & The Beekeepers,1346245045,"Annie & The Beekeepers: My Bonneville The ashtray on the dresser is full from the night before and a turntable is still turning, almost in silence. There are drawn-back satin curtains, pastel paper dolls, pancakes and maple syrup on a foggy New England su",1pf6z,http://hypem.com/go/itunes_search/Annie%20&%20The%20Beekeepers,5,,1,1914368,http://survivingthegoldenage.com/annie-the-beekeepers-my-bonneville/,True,1056,surviving the golden age,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/images/albumart/320/2.png,,313,In The Water,1346261032
680,Twerps,1351688081,"Twerps are among the elite of new bands from Australia, a country of origin that’s fairly recognizable when you consider the quartet’s pleasant likeness to Aussie legends The Go-Betweens. Though their full-length debut won’t hit UK shores until early 2013",1pbmy,http://hypem.com/go/itunes_search/Twerps,339,,29,1981193,http://www.obscuresound.com/2012/10/stream-twerps-new-single-work-it-out/,,559,Obscure Sound,http://static.hypem.net/solid_color/thumbs_new/9/1981193.jpg,https://static.hypem.com/items_images/9e/1pbmy_640.jpg,https://static.hypem.com/solid_color/items_images/9e/1pbmy_120.jpg,144,He's In Stock,1346093624
681,Jeremiah Jae,1362689908,"The eve of BUKU Music + Art Project has creeped up on us, and we, the EARMILK staff, couldn't be happier. Sporting a robust lineup of hip-hop artists and electronic artists, the organizers of BUKU have created a festival that usually signifies the start o",1nqsh,http://hypem.com/go/itunes_search/Jeremiah%20Jae,270,,8,2110531,http://www.earmilk.com/2013/03/07/buku-music-art-project-festival-preview/,,11067,EARMILK,http://static.hypem.net/solid_color/thumbs_new/43/2110531.jpg,https://static.hypem.com/items_images/31/1nqsh_640.jpg,https://static.hypem.com/solid_color/items_images/31/1nqsh_120.jpg,146,Cat Fightttttt Prod. Flying Lotus,1346092789
682,Citizens!,1346002245,"In my dreams I’m in love. Only in my dreams. I’m in love with your girlfriend. Citizens – Girlfriend Download Descargar fichero de audio ((I’m%20In%20Love%20With%20Your)%20Girlfriend!.mp3) Siempre verdad, Mentira",1fh14,http://hypem.com/go/itunes_search/Citizens!,296,,14,1911435,http://8106.tv/blog/2012/08/26/in-my-dreams-im-in-love/,,3841,8106,http://static.hypem.net/solid_color/thumbs_new/8b/1911435.jpg,https://static.hypem.com/items_images/24/1fh14_640.jpg,https://static.hypem.com/solid_color/items_images/24/1fh14_120.jpg,195,Girlfriend,1346092364
683,Major Lazer,1356644989,"20. Spiritualized “Hey Jane” In their year round-up, Spin Magazine highlighted “long songs” calling them a rebellion against our ADD culture. At nearly nine-minutes in length, “Hey Jane” by Spiritualized is the longest song on our countdown. But because o",1kfsa,http://hypem.com/go/itunes_search/Major%20Lazer,29130,,86,2036580,http://survivingthegoldenage.com/top-50-tracks-of-2012-20-11/,,1056,surviving the golden age,http://static.hypem.net/solid_color/thumbs_new/64/2036580.jpg,http://static.hypem.net/thumbs_new/af/2210991_640.jpg,https://static.hypem.com/solid_color/items_images/2a/1kfsa_120.jpg,290,Get Free (feat. Amber of Dirty Projectors),1346090706
684,Van She,1346267513,My affinity for this version of Van She's Jamaica can most likely be attributed to the chord progression's near identicalness to one of my all-time favorites; Diplo' remix of Major Lazer's Keep It Going Louder. The Unicorn Kid remix has a little less sex ,1p9th,http://hypem.com/go/itunes_search/Van%20She,1528,,13,1914944,http://www.dothepantsdance.com/blog/item/697-mp3-van-she-jamaica-unicorn-kid-remix,True,15246,Pants Dance ,http://static.hypem.net/solid_color/thumbs_new/40/1914944.jpg,http://static.hypem.net/thumbs_new/ed/1910253_640.jpg,https://static.hypem.com/solid_color/items_images/51/1p9th_120.jpg,233,Jamaica (Unicorn Kid Remix),1345820869
685,Icky Blossoms,1345759737,We’ve teamed up with our dudes at Gotta Dance Dirty for a very special edition of The Dirt and it has been nothing but a dream. GDD knows their electronic music and has been one of the go-to sites for the latest and greatest. They’ve also got a grassroots,1pbsa,http://hypem.com/go/itunes_search/Icky%20Blossoms,32,,2,1909376,http://www.discobelle.net/2012/08/23/discobelle-x-gotta-dance-dirty-the-dirt-86/,,1009,Discobelle,http://static.hypem.net/solid_color/thumbs_new/80/1909376.jpg,https://static.hypem.com/items_images/2a/1pbsa_640.jpg,https://static.hypem.com/solid_color/items_images/2a/1pbsa_120.jpg,292,Perfect Vision (Them Jeans Remix),1345820678
686,LaLa,1345751935,"Kids Of 88 are preparing to release their sophomore album, Modern Love in October. The album’s latest single is “LaLa,” a fun synth-pop tune that is dancy without being overly aggressive. read more at survivingthegoldenage.com",1pbrh,http://hypem.com/go/itunes_search/LaLa,59,,2,1909367,http://survivingthegoldenage.com/kidsof88-lala/,,1056,surviving the golden age,http://static.hypem.net/solid_color/thumbs_new/7d/1913981.jpg,http://static.hypem.net/thumbs_new/7d/1913981_640.jpg,http://static.hypem.net/solid_color/thumbs_new/7d/1913981_120.jpg,161,KidsOf88,1345820037
687,Beck,1345691476,Toledo trip delayed by two days! Thank [insert fictional deity here]! Beck Mixed Bizness (Nu Wave Dreamix by Les Rhythmes Digitales) Mixed Bizness (Dirty Bixin Mixness Remix by Bix Fender) Mixed Bizness (Cornelius Remix) Dirty Dirty Sexx Laws (Malibu Remi,jf4p,http://hypem.com/go/itunes_search/Beck,40,,3,1908523,http://www.lostturntable.com/?p=1876,True,4450,The Lost Turntable,http://static.hypem.net/solid_color/thumbs_new/2b/1908523.jpg,http://static.hypem.net/thumbs_new/2b/1908523_640.jpg,http://static.hypem.net/solid_color/thumbs_new/2b/1908523_120.jpg,369,Sexx Laws (Wizeguyz Remix),1345753139
688,Acid House Kings,1345584580,"Celebrating their 20th anniversary, Acid House Kings are re-releasing their entire back catalog (sans their debut, Pop, Look & Listen!). We talk to the band about their history, their reissues, and why they’re not reissuing their debut album. Why do you f",rr0h,http://hypem.com/go/itunes_search/Acid%20House%20Kings,38,,2,1906945,http://survivingthegoldenage.com/interview-acid-house-kings/,True,1056,surviving the golden age,http://static.hypem.net/solid_color/thumbs_new/1/1906945.jpg,https://static.hypem.com/items_images/11/rr0h_640.jpg,https://static.hypem.com/solid_color/items_images/11/rr0h_120.jpg,182,The Boy Still Dreams,1345646142
689,Gorillaz,1361451295,"Both versions are about two years old, but somehow they’re also timeless, so enjoy. Crystalised (Dark Sky Remix) Gorillaz – Crystalised (‘Live Lounge’ The xx Cover)",16jzk,http://hypem.com/go/itunes_search/Gorillaz,349,,4,2093835,http://www.chromemusic.de/music/the-xx-crystalised-cover-remix/,,6825,CHROMEMUSIC,http://static.hypem.net/solid_color/thumbs_new/b/2093835.jpg,http://static.hypem.net/thumbs_new/b/2093835_320.jpg,https://static.hypem.com/solid_color/items_images/f3/16jzk_120.jpg,179,Crystalised ('Live Lounge' The xx Cover),1345645818
690,King Fantastic feat. Awolnation,1350013080,"Haven’t heard about King Fantastic or Awolnation before, but this song has a catchy summerish vibe from the first to the last bar. King Fantastic feat. Awolnation – Surfs Up Plus, this addon taken from Awolnations album ‘megalithic symphony’ released in m",1p94j,http://hypem.com/go/itunes_search/King%20Fantastic%20feat.%20Awolnation,760,,2,1961438,http://www.chromemusic.de/music/king-fantastic-feat-awolnation-surfs-up/,,6825,CHROMEMUSIC,http://static.hypem.net/solid_color/thumbs_new/de/1961438.jpg,https://static.hypem.com/items_images/92/1p94j_640.jpg,https://static.hypem.com/solid_color/items_images/92/1p94j_120.jpg,207,Surf's Up,1345487166
691,5. Renzo,1345482473,"Houston rapper, Renzo just dropped his new Purple Bastard-produced EP, The Happy Hour. My favorite track on the album is “Like Mine.” Purple Bastard’s production sounds like Jamie XX remixing Kanye West/Jay-Z‘s “Who Gon Stop Me.” On top of that, add Renzo",1p94m,http://hypem.com/go/itunes_search/5.%20Renzo,1,,1,1905357,http://survivingthegoldenage.com/renzo-like-mine/,,1056,surviving the golden age,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/images/albumart/320/4.png,,330,Like Mine,1345485919
692,Gypsy & The Cat,1364062080,"ess, oh, double-R, why?” Disclaimer: ‘I am learning about “Microexpressions” and this picture says so many things that will make you understand the following mumbo jumbo of words’: “Sorry”, is the scientific collaboration between Melbourne DJ’s Xavier Bac",1p382,http://hypem.com/go/itunes_search/Gypsy%20&%20The%20Cat,3387,,19,2126757,http://www.etmusiquepourtous.com/2013/03/23/gypsy-the-cat-sorry/,,10096,Et Musique Pour Tous,http://static.hypem.net/solid_color/thumbs_new/a5/2126757.jpg,http://static.hypem.net/thumbs_new/a5/2126757_320.jpg,https://static.hypem.com/solid_color/items_images/2/1p382_120.jpg,205,Sorry,1345482883
693,Hot Chip,1345466131,"Ahhhh… los Lados B… lo novedoso y eficientes que son para los fans. Piezas de coleccion. Hay tantos que merecen ser el Lado A. Para el Lado B de de Night & Day, Hot Chip incluye “Jelly Babies”. Desde el suave nombre cae tan bien como la voz de Alexis Tayl",1p8y0,http://hypem.com/go/itunes_search/Hot%20Chip,53,,1,1905001,http://8106.tv/blog/2012/08/20/hey-jellyfish/,True,3841,8106,http://static.hypem.net/solid_color/thumbs_new/69/1905001.jpg,http://static.hypem.net/thumbs_new/69/1905001_320.jpg,http://static.hypem.net/solid_color/thumbs_new/69/1905001_120.jpg,321,Jelly Babies (Original Mix),1345478095
694,Wiz Khalifa,1317958979,"Our man Viceroy has been hard at work pumpin out some new jams. Most notably, he has come out with a killer original tune and a catchy and upbeat remix of a Wiz tune. ",1exc1,http://hypem.com/go/itunes_search/Wiz%20Khalifa,9568,,14,1605625,http://www.liveforthefunk.com/2011/10/wiz-khalifa-no-ending-this-plane-jet-life-remix/,,12681,LIVE FOR THE FUNK,http://static.hypem.net/solid_color/thumbs_new/f9/1605625.jpg,https://static.hypem.com/items_images/81/1exc1_640.jpg,https://static.hypem.com/solid_color/items_images/81/1exc1_120.jpg,213,This Plane (Viceroy Jet Life remix),1345223247
695,Jona Lewie,1345158566,Fotos:flickr Sangre en la banqueta (Vamos A Morir) – Estamos Fritos Download Descargar fichero de audio (02%20Sangre%20en%20la%20banqueta%20(Vamos%20A%20Morir).mp3) Los Espíritus – Lo echaron del bar Download Descargar fichero de audio (01%20Lo%20echaron%,1p756,http://hypem.com/go/itunes_search/Jona%20Lewie,15,,1,1902801,http://8106.tv/blog/2012/08/16/vamos-a-morir/,True,3841,8106,http://static.hypem.net/solid_color/thumbs_new/d1/1902801.jpg,http://static.hypem.net/thumbs_new/d1/1902801_320.jpg,http://static.hypem.net/solid_color/thumbs_new/d1/1902801_120.jpg,181,You'll Always Find Me in the Kitchen at Parties,1345219033
696,Subskrpt,1344881486,"Subskrpt uses a prominent bass to string along a slew of pulsing vocal samples, which results in what I hope, is a need to dance. Your job as a listener is to give in and listen to that need. Just allow it to happen wherever you are today. But there’s som",13mq0,http://hypem.com/go/itunes_search/Subskrpt,5441,,4,1898587,http://www.etmusiquepourtous.com/2012/08/13/subskrpt-well-be-fine/,,10096,Et Musique Pour Tous,http://static.hypem.net/solid_color/thumbs_new/5b/1898587.jpg,http://static.hypem.net/thumbs_new/5b/1898587_640.jpg,https://static.hypem.com/solid_color/items_images/e0/13mq0_120.jpg,294,We'll Be Fine,1345177357
697,Major Lazer,1348257555,"September is already half way past us now. Earlier this month I slapped together some of my favourites into a mix. As usual, pretty all over the place in terms of style. A few house jams with some good flavour popping out in the mix, as well as some unrel",1p6bc,http://hypem.com/go/itunes_search/Major%20Lazer,80,,2,1939453,http://remix86.com/nick-bike-stuff-for-september/,True,14871,REMIX86,http://static.hypem.net/solid_color/thumbs_new/fd/1939453.jpg,http://static.hypem.net/thumbs_new/fd/1939453_320.jpg,http://static.hypem.net/solid_color/thumbs_new/fd/1939453_120.jpg,211,Get Free (Nacey Remix),1345136005
